word,source,article_date,scraped_date,title,frequency
d'un,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,4
rat,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
(ou,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
petit,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
mammifère,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
équivalent),https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
ou,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
exposition,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
fluides,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
animal,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
mort,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
peste.,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
«Notre,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
l'une,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
premières,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
examiner,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
directement,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
les,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,6
ancien,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
"pathogène,",https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
encore,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
présent,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
"aujourd'hui,",https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
comprendre,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
facteurs,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
"virulence,",https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
persistance,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
d'extinction,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
pandémies»,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
Hendrik,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
"Poinar,",https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
auteur,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
l'étude,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
directeur,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
McMaster,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
Ancient,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
DNA,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
Centre,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
basé,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
Canada.,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
Ses,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
travaux,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
suggèrent,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
bactéries,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
moins,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
virulentes,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
provoquer,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
"longues,",https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
car,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
rongeurs,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
infectés,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
vivaient,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
(et,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
propageaient,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
peste),https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
longtemps,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
avant,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
mourir,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
leur,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
infection.,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
infecte,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
aussi,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
bien,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
"humains,",https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
provoqué,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
trois,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
principales,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
sein,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
humaine.,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
Toutes,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
ont,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
perduré,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
pendant,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
siècles,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
après,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
apparition,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
initiale.,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
Bien,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
"noire,",https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
il,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
y,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
eut,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
première,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
vague,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
initiée,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
dès,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
VI,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
;,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
près,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
"nous,",https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
autre,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
démarré,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
XIX,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
poursuit,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
aujourd'hui,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
dans,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,3
certaines,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
régions,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
"d'Asie,",https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
d'Afrique,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
d'Amérique.,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
Pour,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
en,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,6
savoir,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
l'évolution,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
ces,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
fil,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
"temps,",https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
scientifiques,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
l'Université,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
(Canada),https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
l'Institut,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
Pasteur,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
(France),https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
penchés,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
un,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
gène,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
virulence,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,2
connu,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
sous,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
nom,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
Pla:,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
permet,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
propager,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
façon,https://www.slate.fr/sante/peste-noire-evolution-mutation-progressivite-fulgurante-bacterie-epidemie-recherche-scientifique,3 juin 2025 à  7h55,2025-06-03,La peste a évolué pour continuer à frapper de façon plus insidieuse,1
